learning_rate,max_depth,n_estimators,num_leaves,Accuracy,AUC,Precision,Recall,F1,ModelSize_KB
0.08,7,60,22,0.9935539627257085,0.9994663379287065,0.9852619094682744,0.9756424108610889,0.9804285652466395,153.42578125
0.15,5,60,16,0.9935280490080229,0.9995378749268683,0.9820725738661806,0.9787585537338908,0.9804127632708921,114.55078125
0.08,6,90,18,0.9935448929245185,0.9995385199580977,0.9851383399209486,0.9757128764034387,0.9804029548976878,189.72265625
0.08,7,60,26,0.9935345274374443,0.999501961482208,0.9845551309181643,0.9762452827234149,0.9803825983032324,178.51953125
0.1,6,80,14,0.9935163878350644,0.9995197695421716,0.9819122867644748,0.9788525077903572,0.9803800098805706,135.23828125
0.08,5,120,20,0.9935397101809814,0.9995624583219767,0.9861062703970089,0.9746950407917195,0.9803674507611255,274.70703125
0.05,7,90,24,0.99353323175156,0.9994676065717742,0.9853214491905443,0.9754545027481561,0.9803631499222946,247.01953125
0.1,6,90,12,0.9935047266621059,0.9994879688029664,0.982411171304341,0.9782652949374423,0.9803338498656362,132.70703125
0.1,7,60,16,0.9935073180338744,0.9993938926304421,0.9840250550248105,0.9766210989492805,0.9803090972677939,115.19140625
0.1,7,60,18,0.9935112050915272,0.9994711647070668,0.9851583009140652,0.9754858207669783,0.9802982021322633,127.75390625
0.05,7,110,18,0.9935021352903373,0.9994135253259224,0.9846516000094792,0.9759477615446047,0.9802803609696636,231.33203125
0.1,6,70,18,0.9934956568609159,0.9995065641167289,0.9843601970567801,0.9762061351998873,0.9802662096184539,148.05078125
0.12,7,80,10,0.9934762215726517,0.999432989839066,0.9819911841660708,0.9785236685927248,0.9802543599236058,101.59765625
0.15,4,80,12,0.9934969525468001,0.9994827552720916,0.9879817061045933,0.9725340974929926,0.9801970431687888,117.53515625
0.12,6,70,12,0.9934645603996932,0.9994820375887672,0.9832658399382317,0.9771378462598456,0.9801922654016525,104.06640625
0.12,4,100,14,0.9934736302008831,0.9994834994865291,0.9848251333728513,0.9755954338328557,0.9801885567971304,164.58203125
0.15,4,80,16,0.993468447457346,0.999487097403296,0.9842581847176499,0.976143499162243,0.9801840473916137,139.92578125
0.15,4,80,18,0.993468447457346,0.999487097403296,0.9842581847176499,0.976143499162243,0.9801840473916137,139.92578125
0.15,4,80,20,0.993468447457346,0.999487097403296,0.9842581847176499,0.976143499162243,0.9801840473916137,139.92578125
0.15,4,80,22,0.993468447457346,0.999487097403296,0.9842581847176499,0.976143499162243,0.9801840473916137,139.92578125
0.15,4,80,24,0.993468447457346,0.999487097403296,0.9842581847176499,0.976143499162243,0.9801840473916137,139.92578125
0.15,4,80,26,0.993468447457346,0.999487097403296,0.9842581847176499,0.976143499162243,0.9801840473916137,139.92578125
0.15,4,80,28,0.993468447457346,0.999487097403296,0.9842581847176499,0.976143499162243,0.9801840473916137,139.92578125
0.15,4,80,30,0.993468447457346,0.999487097403296,0.9842581847176499,0.976143499162243,0.9801840473916137,139.92578125
0.1,5,90,16,0.9934425337396604,0.9995249083300687,0.9818814673968556,0.9784297145362585,0.9801525520108237,169.78515625
0.1,6,70,20,0.9934645603996932,0.9995303840722195,0.9856611243072051,0.974687211287014,0.9801434521419404,162.61328125
0.08,7,50,28,0.9934619690279246,0.9994492473818793,0.9856070682120464,0.9747263588105416,0.9801365171591204,159.86328125
0.08,7,70,18,0.9934593776561561,0.999456502337552,0.9855760857518326,0.9747420178199527,0.9801291135254291,148.84765625
0.08,5,120,14,0.9934490121690819,0.9995215172587338,0.9845164552162167,0.9757598534316719,0.9801185963477358,200.75390625
0.05,7,100,20,0.9934464207973133,0.9994428738608987,0.9845315215673882,0.9757285354128498,0.9801102626011593,231.98828125
0.12,4,110,10,0.9934516035408504,0.999502009086258,0.9856830635709987,0.9745854277258421,0.9801028322165618,137.37890625
0.1,7,90,10,0.9934179157078591,0.9993865827222393,0.9827360896810152,0.9773962199151282,0.9800588812561335,113.78515625
0.08,5,110,14,0.9934230984513962,0.999480269048472,0.9840092187721985,0.9761200106481264,0.9800487383067369,184.41015625
0.08,7,100,14,0.9934166200219748,0.9994998222235509,0.9832533434207312,0.9768559840904464,0.9800442239791369,168.53515625
0.05,7,100,22,0.993421802765512,0.9994690403520268,0.9843990678936767,0.9757128764034387,0.980036725818565,252.98828125
0.08,5,110,18,0.9934101415925535,0.9995031333064668,0.9830775533356443,0.976996915175146,0.9800278024299638,230.05078125
0.08,5,110,22,0.9934192113937433,0.9995113074056572,0.98535732094378,0.9747185293058361,0.9800090528014485,270.98828125
0.05,7,80,30,0.9934205070796277,0.999461469995211,0.9858034667427196,0.9742722475376208,0.9800039377830282,270.05078125
0.15,5,60,26,0.9934101415925535,0.9995511972350842,0.9847042828008158,0.9753292306728676,0.9799943357930676,160.61328125
0.05,7,90,28,0.9934088459066691,0.9995044680129178,0.9850032034296472,0.9750160504846463,0.979984182507112,284.47265625
0.12,5,70,30,0.9934101415925535,0.9995069214996357,0.9855179185076093,0.9744993031740812,0.9799776392038296,191.76953125
0.1,4,120,20,0.9934114372784377,0.9995176873816305,0.9866586242747958,0.973348365982368,0.9799583006530795,211.26953125
0.1,4,120,22,0.9934114372784377,0.9995176873816305,0.9866586242747958,0.973348365982368,0.9799583006530795,211.26953125
0.1,4,120,16,0.9934114372784377,0.9995176873816305,0.9866586242747958,0.973348365982368,0.9799583006530795,211.28515625
0.1,4,120,18,0.9934114372784377,0.9995176873816305,0.9866586242747958,0.973348365982368,0.9799583006530795,211.28515625
0.1,4,120,24,0.9934114372784377,0.9995176873816305,0.9866586242747958,0.973348365982368,0.9799583006530795,211.28515625
0.1,4,120,26,0.9934114372784377,0.9995176873816305,0.9866586242747958,0.973348365982368,0.9799583006530795,211.28515625
0.1,4,120,28,0.9934114372784377,0.9995176873816305,0.9866586242747958,0.973348365982368,0.9799583006530795,211.28515625
0.1,4,120,30,0.9934114372784377,0.9995176873816305,0.9866586242747958,0.973348365982368,0.9799583006530795,211.28515625
0.1,6,100,10,0.9933842278748678,0.9994485111176585,0.9830139921845455,0.9769029611186796,0.9799489495385824,125.94140625
0.12,5,70,26,0.9933932976760578,0.9995127646657929,0.9857164360012358,0.9741939524905654,0.9799213234049088,186.23828125
0.05,7,90,26,0.9933829321889835,0.999496888909648,0.9842499782785558,0.9756267518516779,0.9799193944755726,265.72265625
0.12,7,70,12,0.9933647925866036,0.9994767017290991,0.981948692145008,0.9778816492068712,0.9799109507090599,104.17578125
0.08,6,120,10,0.9933647925866036,0.9994442747158271,0.9825633113177098,0.9772474593257231,0.9798981758801663,150.66015625
0.1,7,80,12,0.9933531314136451,0.9994550446215552,0.983163072266364,0.9765584629116362,0.9798496382361952,118.55078125
0.08,5,110,26,0.9933609055289508,0.9995173150404031,0.9847763507528786,0.9749534144470021,0.9798402643899752,293.01953125
0.08,6,90,16,0.9933596098430665,0.9995099154187458,0.9848299099127601,0.9748907784093578,0.9798351399736381,170.89453125
0.08,7,60,20,0.9933453572983395,0.9993994494733127,0.9842387182404247,0.975407525719923,0.9798032229903499,140.80078125
0.1,5,90,22,0.9933544270995294,0.9995205675542912,0.9866771470992227,0.972980379261208,0.9797808973039882,223.67578125
0.12,5,80,16,0.9933414702406866,0.9995319127019613,0.9849816820832575,0.9746245752493697,0.9797757584582508,151.16015625
0.12,6,90,10,0.9933168522088853,0.9994885103962846,0.9816858454379677,0.9778581606927546,0.9797682646521224,113.70703125
0.12,5,80,12,0.9933375831830338,0.9994701899728134,0.9849045855881515,0.9746793817823084,0.9797653058815196,118.14453125
0.08,5,110,16,0.9933233306383067,0.9994935885425057,0.9831904945873708,0.9763470662845868,0.9797568305474259,207.28515625
0.08,6,80,20,0.9933259220100753,0.9995090501154569,0.9835796517087104,0.9759634205540157,0.9797567349826098,185.91015625
0.08,5,110,30,0.9933362874971495,0.9995279622587273,0.9854806130935878,0.974084339424688,0.9797493375123539,300.34765625
0.08,6,110,12,0.9933259220100753,0.9994805041086638,0.9840762067249591,0.9754545027481561,0.9797463874963138,161.56640625
0.12,6,60,18,0.9933194435806538,0.9995348362665158,0.9841291158440245,0.9753605486916898,0.9797252129324514,127.37890625
0.08,7,100,12,0.9933000082923896,0.9994445860750024,0.9831423908158358,0.9762531122281205,0.9796856400928702,147.44140625
0.1,6,70,30,0.993315556523001,0.9995497909462921,0.9871691933445159,0.9722444058188879,0.9796499587792342,232.39453125
0.08,7,50,24,0.9932961212347369,0.9993711266013864,0.9843181890037623,0.9750238799893519,0.9796489903161605,139.05078125
0.15,6,50,14,0.993259842029977,0.9994737678073814,0.9820130299310735,0.9771691642786677,0.9795851091384303,86.14453125
0.05,7,80,28,0.9932792773182412,0.9994445093505485,0.9849990104888185,0.9742252705093876,0.9795825181954521,253.31640625
0.15,4,80,10,0.9932766859464727,0.9994689690249678,0.9851062987450018,0.9740999984340991,0.9795722333544605,101.09765625
0.1,6,70,16,0.9932663204593983,0.9994959343913126,0.9840092278764033,0.9751569815693459,0.9795631058416406,133.51953125
0.08,7,90,14,0.9932481808570185,0.9994471125177228,0.9813980902982435,0.9777328886174661,0.9795620609725965,152.12890625
0.08,7,50,26,0.9932702075170512,0.9994272172219649,0.9846375344112901,0.9745384506976089,0.9795619633736533,149.45703125
0.15,7,60,10,0.993250772228787,0.9992611947731502,0.9824068167678629,0.9767072235010413,0.979548729304327,77.25390625
0.08,6,100,14,0.993259842029977,0.9994966968158797,0.9838021828750139,0.9753292306728676,0.9795473846444186,168.30078125
0.12,7,70,10,0.9932378153699443,0.9993501896813638,0.9811700197176682,0.9779051377209877,0.979534858187037,89.50390625
0.1,5,90,14,0.9932494765429027,0.9994934349963478,0.9837935174069627,0.9752744241399289,0.9795154479472198,151.19140625
0.1,7,50,20,0.9932481808570185,0.9994207802815949,0.9847351803052964,0.9743035655564429,0.9794915994663329,117.67578125
0.1,5,100,10,0.9932326326264072,0.9994126160776284,0.9826177399910173,0.976378384303409,0.979488126048077,125.81640625
0.12,7,60,14,0.9932183800816801,0.9994566759233617,0.9818188970183306,0.977114357745729,0.9794609782130973,102.50390625
0.05,7,100,18,0.9932313369405228,0.9993656343874563,0.9839063931991278,0.9750473685034685,0.9794568491588477,210.78515625
0.08,5,110,28,0.9932352239981757,0.9995130360064461,0.9854408559540321,0.9735049560764786,0.9794365431651417,298.08203125
0.12,6,60,16,0.9932054232228372,0.9994654517287473,0.981158759840973,0.977717229608055,0.9794349715289652,114.87890625
0.12,7,60,12,0.993204127536953,0.9993738722220996,0.9812569255070847,0.9776076165421775,0.9794288717451926,89.95703125
0.15,6,60,10,0.9932002404793001,0.9994086162555256,0.9814078173642339,0.9774275379339503,0.9794136337603854,77.26953125
0.1,6,80,12,0.9931898749922259,0.9994242985381628,0.9829558002334606,0.9757676829363774,0.9793485521197596,118.47265625
0.08,7,120,10,0.9931833965628045,0.9994555537393321,0.9823768070272186,0.9763235777704702,0.9793408388538308,150.61328125
0.1,5,100,12,0.9932015361651844,0.9994936397995222,0.9852147662174048,0.9735284445905952,0.9793367437354537,146.73828125
0.05,7,80,24,0.9931976491075316,0.999364233666247,0.985045307648438,0.9736772051800003,0.9793282671181636,220.05078125
0.12,5,70,24,0.9931743267616145,0.999492521918821,0.9826420091756137,0.9759947385728379,0.9793070940372378,180.51953125
0.15,4,80,14,0.9931976491075316,0.9995100164253982,0.987066908466164,0.9716258749471508,0.9792855282782131,131.87890625
0.08,5,110,24,0.993162665588656,0.9994977200415924,0.9849498990059012,0.9735597626094173,0.9792217099071927,284.55078125
0.08,5,110,20,0.9931535957874661,0.9995268540483585,0.9855876007360873,0.9728551071859194,0.979179964853385,252.37890625
0.1,7,50,18,0.9931276820697804,0.9993947694761326,0.9823708350408221,0.9759869090681323,0.9791684667771607,107.25390625
0.1,4,120,12,0.9931432303003919,0.9994809457225365,0.9853941671820734,0.9729882087659135,0.9791518933484612,174.34765625
0.1,6,70,14,0.9931108381532848,0.9994769968900116,0.9820726702741873,0.9761904761904762,0.9791227388202404,118.89453125
0.08,5,120,12,0.9931186122685906,0.9994672422111542,0.9845082129428062,0.9737398412176446,0.9790944195365424,175.66015625
0.08,6,80,30,0.9931354561850861,0.9995258006628785,0.9869844704684317,0.9713283537683406,0.9790938291676203,267.47265625
0.12,5,80,10,0.9930991769803263,0.999394430011604,0.9819802791166556,0.9762139647045928,0.9790886318484142,101.45703125
0.12,5,70,20,0.9930952899226735,0.9995097226016779,0.9836941487049375,0.9744288376317314,0.9790395726889054,161.44140625
0.08,7,60,18,0.9930719675767564,0.9993761918437006,0.9840285413683719,0.9739434083399884,0.9789600015739666,128.28515625
0.08,7,70,16,0.9930654891473351,0.9993869720640449,0.9834695070878834,0.9744758146599646,0.9789520049080527,133.95703125
0.1,7,80,10,0.9930356883719966,0.9992730392710142,0.9822773034381085,0.9755171387858004,0.9788855498595643,101.69140625
0.08,7,110,10,0.9930292099425752,0.999409188719754,0.9821093614539493,0.9756502403657945,0.9788691458107492,138.47265625
0.1,4,110,12,0.9930473495449551,0.9994323727430018,0.9851007818323104,0.9726985170918088,0.9788603665358736,160.14453125
0.15,5,60,12,0.9930097746543111,0.9994618885121238,0.9821224470491791,0.9755171387858004,0.9788086493705442,89.66015625
0.08,7,90,12,0.9930007048531211,0.9993890441895649,0.9822202948829142,0.9753605486916898,0.9787784028410698,133.12890625
0.08,6,90,14,0.9930058875966582,0.9994556602527861,0.9829824533695533,0.9746089162399587,0.9787777760304455,151.87890625
0.1,5,80,18,0.9930188444555009,0.999482829917819,0.9849674135388421,0.9726593695682811,0.9787746998203649,167.92578125
0.05,7,90,22,0.992995522109584,0.9994128936848515,0.9826535766146852,0.9748829489046523,0.9787528396362122,228.16015625
0.1,5,90,24,0.992995522109584,0.9995365946806174,0.9849806508913278,0.9725027794741704,0.9787019454271824,233.94140625
0.12,5,70,22,0.992986452308394,0.9994989512736632,0.985241492037547,0.9721817697812436,0.9786680643623079,173.45703125
0.1,5,90,26,0.9929838609366254,0.9995261363771902,0.9855880321112938,0.9718137830600836,0.9786524428464987,241.95703125
0.05,7,120,16,0.9929592429048241,0.9994218038598404,0.9834893724696356,0.9738024772552888,0.9786219540021873,226.86328125
0.15,6,50,12,0.9929100068412214,0.9994199303681753,0.9799538302082352,0.9771456757645511,0.9785477383388611,75.61328125
0.1,5,80,16,0.9929177809565272,0.9994631613308786,0.9816338108069778,0.9754545027481561,0.9785344015080113,151.42578125
0.15,5,60,14,0.9929164852706429,0.9994863313014497,0.9825309241322693,0.9745227916881978,0.9785104735400133,102.00390625
0.1,6,90,10,0.9929151895847586,0.9993946869956731,0.9828128208773675,0.9742252705093876,0.9785002044603819,113.80078125
0.15,7,50,12,0.9928815017517674,0.9993855856507945,0.9800408451810542,0.976879472604563,0.9784576053201167,75.69140625
0.12,6,60,14,0.9928763190082301,0.9994608171596404,0.9796257926790984,0.9772787773445452,0.9784508775642985,102.42578125
0.12,5,70,18,0.9929138938988743,0.9995132605392868,0.9849654482993899,0.9720173501824274,0.9784485646168699,147.25390625
0.12,6,80,10,0.9928789103799988,0.9994394403640954,0.9802517838619432,0.9766445874633971,0.9784448610446556,101.58203125
0.08,6,110,10,0.9928672492070403,0.9993940181320282,0.9805071751523491,0.9763079187610592,0.9784030412284177,138.50390625
0.12,7,50,16,0.9928827974376516,0.9994260278865639,0.9842018111664831,0.9726045630353424,0.9783688208585526,96.66015625
0.1,4,110,14,0.9928879801811887,0.9994950132663187,0.9858111491776825,0.9709995145707082,0.9783492752194064,179.61328125
0.12,6,50,30,0.9928620664635032,0.9994579331759812,0.9824794119272647,0.9742409295187986,0.9783428272654724,168.14453125
0.12,5,70,14,0.9928504052905446,0.999426797538048,0.981671843221341,0.9750003914752353,0.9783247438878763,118.36328125
0.08,5,100,16,0.9928270829446275,0.9994084726532166,0.9803361952385445,0.9762374532187094,0.9782825310894041,188.84765625
0.05,7,80,26,0.9928348570599332,0.9994381707606804,0.9826823410441158,0.9738651132929331,0.9782538596449835,236.66015625
0.1,4,120,10,0.9928439268611232,0.9994115012481571,0.9841443411700382,0.9724244844271152,0.9782493117992462,149.55078125
0.1,6,60,24,0.9928348570599332,0.999467075238369,0.9832550266559094,0.9732779004400182,0.9782410249146167,164.73828125
0.15,5,50,16,0.9928128303999005,0.9994421230212804,0.9804327138598988,0.9760495451057766,0.9782362196074124,96.23828125
0.12,4,90,16,0.9928529966623132,0.9994871407830335,0.9863881680543837,0.970200905090744,0.9782275762982143,160.03515625
0.12,4,90,18,0.9928529966623132,0.9994871407830335,0.9863881680543837,0.970200905090744,0.9782275762982143,160.03515625
0.12,4,90,20,0.9928529966623132,0.9994871407830335,0.9863881680543837,0.970200905090744,0.9782275762982143,160.03515625
0.12,4,90,22,0.9928529966623132,0.9994871407830335,0.9863881680543837,0.970200905090744,0.9782275762982143,160.03515625
0.12,4,90,24,0.9928529966623132,0.9994871407830335,0.9863881680543837,0.970200905090744,0.9782275762982143,160.03515625
0.12,4,90,26,0.9928529966623132,0.9994871407830335,0.9863881680543837,0.970200905090744,0.9782275762982143,160.03515625
0.12,4,90,28,0.9928529966623132,0.9994871407830335,0.9863881680543837,0.970200905090744,0.9782275762982143,160.03515625
0.12,4,90,30,0.9928529966623132,0.9994871407830335,0.9863881680543837,0.970200905090744,0.9782275762982143,160.03515625
0.1,4,110,18,0.992833561374049,0.9994670719744038,0.9839899233956255,0.9725184384835815,0.9782205508849993,193.16015625
